DateTime,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers,Number of sales,Sales USD,Average USD,Active market wallets
2019-04-03 0:00,3281,953,22268.97,47398.67,616,458,4234,69667.64,16.45,928
2019-04-04 0:00,2747,1038,44199.44,47646.22,713,539,3785,91845.66,24.27,1091
2019-04-05 0:00,2702,936,31624.98,43954.27,718,560,3638,75579.25,20.77,1117
2019-04-06 0:00,3235,1019,15572.82,40703.38,645,524,4254,56276.19,13.23,1013
2019-04-07 0:00,3287,865,44237.31,22774.07,720,524,4152,67011.37,16.14,1097
2019-04-08 0:00,2452,863,32495.55,43299.34,702,533,3315,75794.89,22.86,1092
2019-04-09 0:00,2573,859,17902.38,48283.39,690,529,3432,66185.77,19.28,1075
2019-04-10 0:00,2754,773,16696.44,37589.59,648,502,3527,54286.03,15.39,1005
2019-04-11 0:00,2357,706,20628.44,42032.59,664,497,3063,62661.02,20.46,1031
2019-04-12 0:00,2921,764,39894.51,35031.9,715,540,3685,74926.41,20.33,1118
2019-04-13 0:00,5399,1135,20915.98,41170.17,668,579,6534,62086.15,9.5,1092
2019-04-14 0:00,6216,1008,16936.6,30360.78,671,505,7224,47297.39,6.55,1029
2019-04-15 0:00,2985,742,39669.17,58624.96,597,477,3727,98294.12,26.37,936
2019-04-16 0:00,3072,820,28864.34,31665.7,624,516,3892,60530.04,15.55,992
2019-04-17 0:00,3311,987,17656.08,23617.07,680,557,4298,41273.15,9.6,1068
2019-04-18 0:00,3540,874,16501.58,30315.05,668,558,4414,46816.64,10.61,1073
2019-04-19 0:00,4133,878,14392.87,38062.91,688,531,5011,52455.78,10.47,1052
2019-04-20 0:00,3610,993,18112.71,27700.98,625,531,4603,45813.69,9.95,1004
2019-04-21 0:00,3730,815,17695.75,42024.25,638,548,4545,59720,13.14,1043
2019-04-22 0:00,3160,781,16720.82,25763.57,598,508,3941,42484.39,10.78,952
2019-04-23 0:00,2904,865,15256.95,34237.83,618,483,3769,49494.78,13.13,969
2019-04-24 0:00,2791,1006,55529.82,45982.55,670,532,3797,101512.37,26.73,1059
2019-04-25 0:00,2695,897,11807.04,33528.82,643,506,3592,45335.86,12.62,1007
2019-04-26 0:00,2422,778,11589.23,38974.93,600,430,3200,50564.15,15.8,932
2019-04-27 0:00,3456,1124,53188.11,23741.97,613,542,4580,76930.08,16.8,995
2019-04-28 0:00,3509,1016,16888.79,30088.49,628,584,4525,46977.28,10.38,1056
2019-04-29 0:00,2866,919,11194.44,29038.04,576,506,3785,40232.48,10.63,940
2019-04-30 0:00,2828,942,189032.16,16942.83,634,533,3770,205974.99,54.64,1044
2019-05-01 0:00,4035,1140,18978.58,25428.81,686,596,5175,44407.39,8.58,1150
2019-05-02 0:00,3754,1058,17856.8,51561.89,645,566,4812,69418.69,14.43,1064
2019-05-03 0:00,3274,859,21258.34,28698.91,603,540,4133,49957.25,12.09,997
2019-05-04 0:00,3774,1117,18686.16,25584.08,677,579,4891,44270.24,9.05,1097
2019-05-05 0:00,3463,949,16316.14,39916.99,651,632,4412,56233.13,12.75,1144
2019-05-06 0:00,2705,930,15533.67,23345.33,628,557,3635,38879,10.7,1044
2019-05-07 0:00,1433,850,10916.01,27187.21,608,465,2283,38103.22,16.69,941
2019-05-08 0:00,3294,801,29831.27,24081.98,766,541,4095,53913.25,13.17,1132
2019-05-09 0:00,3121,1003,17665.48,24495.14,814,561,4124,42160.63,10.22,1170
2019-05-10 0:00,4251,1179,51457.76,37801.73,845,572,5430,89259.49,16.44,1204
2019-05-11 0:00,6191,1108,19277.7,30673.1,775,613,7299,49950.8,6.84,1179
2019-05-12 0:00,4492,972,26419.72,36834.01,715,557,5464,63253.73,11.58,1075
2019-05-13 0:00,3772,885,30853.4,41859.3,745,567,4657,72712.7,15.61,1087
2019-05-14 0:00,2920,955,12136.71,27989.88,745,583,3875,40126.59,10.36,1152
2019-05-15 0:00,1632,780,10878.92,59598.71,668,444,2412,70477.62,29.22,980
2019-05-16 0:00,1233,963,11296.87,36842.34,600,397,2196,48139.21,21.92,844
2019-05-17 0:00,1585,810,13368.15,78072.85,584,395,2395,91441.01,38.18,858
2019-05-18 0:00,1679,906,9938,40654.8,627,493,2585,50592.81,19.57,988
2019-05-19 0:00,2223,975,12924.28,32674.25,750,579,3198,45598.53,14.26,1104
2019-05-20 0:00,2196,829,11427.69,52152.6,657,508,3025,63580.29,21.02,1030
2019-05-21 0:00,2031,900,44526.42,35644.05,759,537,2931,80170.47,27.35,1104
2019-05-22 0:00,1806,1170,17900.04,44079.14,724,523,2976,61979.18,20.83,1052
2019-05-23 0:00,1594,1067,15645.75,42807.04,715,538,2661,58452.79,21.97,1061
2019-05-24 0:00,2306,1211,24085.73,111294.93,721,626,3517,135380.66,38.49,1152
2019-05-25 0:00,3621,1155,32724.68,46823.61,754,600,4776,79548.29,16.66,1146
2019-05-26 0:00,3621,1135,34459.6,36746.16,698,809,4756,71205.75,14.97,1306
2019-05-27 0:00,3051,1418,138210.55,48054.16,711,966,4469,186264.71,41.68,1455
2019-05-28 0:00,4127,1066,50029.46,48831.83,722,565,5193,98861.3,19.04,1095
2019-05-29 0:00,3682,1034,24487.9,44531.21,707,563,4716,69019.11,14.64,1075
2019-05-30 0:00,4282,1527,26943.34,38684.17,731,692,5809,65627.51,11.3,1231
2019-05-31 0:00,3422,1210,35915.81,49955.77,666,608,4632,85871.58,18.54,1124
2019-06-01 0:00,2031,866,19850.32,28693.45,576,592,2897,48543.77,16.76,1024
2019-06-02 0:00,2087,893,26729.46,40876.98,650,645,2980,67606.45,22.69,1123
2019-06-03 0:00,2034,894,59574.69,53648.15,713,693,2928,113222.84,38.67,1230
2019-06-04 0:00,1680,789,14535.67,28695.64,654,508,2469,43231.31,17.51,987
2019-06-05 0:00,1974,1230,14706.09,41912.29,743,548,3204,56618.38,17.67,1085
2019-06-06 0:00,1516,1185,20892.67,38108.2,602,431,2701,59000.86,21.84,903
2019-06-07 0:00,2383,1376,58548.39,36646.09,755,664,3759,95194.48,25.32,1241
2019-06-08 0:00,2217,887,14309.63,23862.81,577,460,3104,38172.44,12.3,879
2019-06-09 0:00,3475,1297,21252.93,27161.88,652,728,4772,48414.8,10.15,1197
2019-06-10 0:00,1901,1120,21271.14,26655.95,594,538,3021,47927.08,15.86,955
2019-06-11 0:00,2329,1243,18059.74,26106.86,694,564,3572,44166.6,12.36,1070
2019-06-12 0:00,2051,1760,37458.21,31016.18,749,565,3811,68474.39,17.97,1126
2019-06-13 0:00,2270,1993,49055.94,34168.06,815,701,4263,83224,19.52,1277
2019-06-14 0:00,2310,1050,38022.25,26959.69,687,575,3360,64981.93,19.34,1074
2019-06-15 0:00,2379,990,25263.68,33392.26,626,588,3369,58655.94,17.41,1021
2019-06-16 0:00,2856,1207,31301.24,42924.76,657,588,4063,74226,18.27,1052
2019-06-17 0:00,1968,1056,10438.37,40093.85,592,462,3024,50532.23,16.71,881
2019-06-18 0:00,1817,1205,81446.59,54048.42,674,584,3022,135495.01,44.84,1059
2019-06-19 0:00,1839,1137,84432.5,31425.12,714,562,2976,115857.62,38.93,1066
2019-06-20 0:00,1470,761,41830.12,33428.06,564,447,2231,75258.18,33.73,881
2019-06-21 0:00,2168,1124,143045.4,35988.78,708,623,3292,179034.18,54.38,1117
2019-06-22 0:00,2603,1271,71216.13,49616.6,633,592,3874,120832.73,31.19,1025
2019-06-23 0:00,2469,1272,12328.78,43028.18,648,551,3741,55356.96,14.8,995
2019-06-24 0:00,2678,1098,44894.1,80144.61,630,613,3776,125038.71,33.11,1061
2019-06-25 0:00,1983,823,17237.82,29410.59,520,389,2806,46648.41,16.62,813
2019-06-26 0:00,1817,954,23416.18,52450.17,554,430,2771,75866.35,27.38,833
2019-06-27 0:00,924,869,11084.82,32953.46,483,397,1793,44038.28,24.56,773
2019-06-28 0:00,1170,642,18321.24,27681.46,403,336,1812,46002.7,25.39,675
2019-06-29 0:00,1960,895,37413.78,33401.06,450,389,2855,70814.84,24.8,772
2019-06-30 0:00,1305,757,12841.45,28144.28,411,372,2062,40985.72,19.88,712
2019-07-01 0:00,931,566,6919.23,18151.22,388,346,1497,25070.45,16.75,655
2019-07-02 0:00,936,572,7387.73,23164.28,392,329,1508,30552.01,20.26,626
2019-07-03 0:00,1007,787,13795.66,23337.43,454,362,1794,37133.09,20.7,716
2019-07-04 0:00,1746,782,27151.48,32381.5,511,476,2528,59532.98,23.55,893
2019-07-05 0:00,1520,643,14585.44,37705.48,480,417,2163,52290.93,24.18,786
2019-07-06 0:00,2186,862,10892.57,18552.25,512,476,3048,29444.82,9.66,877
2019-07-07 0:00,2060,818,26321.24,27000.44,526,462,2878,53321.68,18.53,876
2019-07-08 0:00,1662,944,13763.23,39949.17,493,383,2606,53712.4,20.61,790
2019-07-09 0:00,1618,1338,19567.59,47125.05,568,486,2956,66692.64,22.56,937
2019-07-10 0:00,1693,984,13899.49,76159.7,571,513,2677,90059.19,33.64,975
2019-07-11 0:00,1260,625,22256.16,36615.56,438,424,1885,58871.72,31.23,772
2019-07-12 0:00,1698,698,11763.35,24435.82,525,501,2396,36199.17,15.11,931
2019-07-13 0:00,2021,754,15988.81,26717.57,518,495,2775,42706.38,15.39,899
2019-07-14 0:00,1929,803,23926.23,31162.04,497,445,2732,55088.27,20.16,822
2019-07-15 0:00,1753,765,35164.31,36570.5,504,425,2518,71734.82,28.49,834
2019-07-16 0:00,740,427,9798.73,39914.39,309,230,1167,49713.11,42.6,490
2019-07-17 0:00,2033,720,14497.4,48522.31,520,450,2753,63019.71,22.89,866
2019-07-18 0:00,2915,1399,19691.88,39065.86,560,459,4314,58757.75,13.62,921
2019-07-19 0:00,2170,789,9664.62,17905.77,505,458,2959,27570.39,9.32,870
2019-07-20 0:00,3698,1056,12643.35,23633.28,532,470,4754,36276.63,7.63,891
2019-07-21 0:00,3984,777,14775.23,22226.88,506,519,4761,37002.11,7.77,916
2019-07-22 0:00,2777,645,12117.84,23975.99,496,405,3422,36093.83,10.55,793
2019-07-23 0:00,2986,697,13087.44,20175.75,549,441,3683,33263.18,9.03,861
2019-07-24 0:00,2097,741,7792.81,17792.32,499,422,2838,25585.13,9.02,813
2019-07-25 0:00,1951,594,9044.29,15241.21,457,378,2545,24285.49,9.54,739
2019-07-26 0:00,3361,704,11550.25,21441.77,561,511,4065,32992.02,8.12,965
2019-07-27 0:00,3370,622,16086.86,18658.58,505,411,3992,34745.44,8.7,826
2019-07-28 0:00,3354,603,10292.71,23847.67,519,423,3957,34140.38,8.63,846
2019-07-29 0:00,3209,763,10237.09,42447.49,538,422,3972,52684.58,13.26,869
2019-07-30 0:00,3520,684,14034.24,22853.39,551,414,4204,36887.63,8.77,869
2019-07-31 0:00,2835,785,9101.98,44598.79,578,437,3620,53700.76,14.83,893
2019-08-01 0:00,2343,751,15879.92,55174.49,495,405,3094,71054.42,22.97,804
2019-08-02 0:00,2066,769,11706.24,21275.23,515,390,2835,32981.47,11.63,797
2019-08-03 0:00,2658,771,22457.94,15547.65,507,475,3429,38005.59,11.08,884
2019-08-04 0:00,2555,1203,13273.99,24459.02,545,505,3758,37733.01,10.04,934
2019-08-05 0:00,2417,946,12282.44,20359.15,558,471,3363,32641.59,9.71,897
2019-08-06 0:00,1450,738,18914.2,18111.98,514,386,2188,37026.18,16.92,811
2019-08-07 0:00,1896,934,10986.13,26404.6,562,495,2830,37390.73,13.21,953
2019-08-08 0:00,2026,829,17407.7,23750.71,571,442,2855,41158.41,14.42,906
2019-08-09 0:00,2147,655,23566.5,18364.54,572,425,2802,41931.04,14.96,891
2019-08-10 0:00,1569,591,7483.31,14581.4,497,395,2160,22064.71,10.22,790
2019-08-11 0:00,1646,736,10665.7,13198.85,525,430,2382,23864.54,10.02,862
2019-08-12 0:00,1747,711,70979.58,38555.95,566,465,2458,109535.54,44.56,915
2019-08-13 0:00,1529,1075,9821.17,33055.37,585,458,2604,42876.55,16.47,936
2019-08-14 0:00,1979,722,14485.93,22215.12,591,459,2701,36701.05,13.59,938
2019-08-15 0:00,1944,649,12499.89,22341.67,541,452,2593,34841.56,13.44,894
2019-08-16 0:00,1866,803,6798.13,38117.65,523,428,2669,44915.77,16.83,859
2019-08-17 0:00,2804,829,9885,13046.24,518,592,3633,22931.24,6.31,1011
2019-08-18 0:00,2892,854,10045.33,11730.61,504,503,3746,21775.95,5.81,912
2019-08-19 0:00,1682,641,13782.45,18027.29,462,350,2323,31809.73,13.69,746
2019-08-20 0:00,2044,785,9274.02,16187.83,535,366,2829,25461.85,9,831
2019-08-21 0:00,1718,616,12548.96,11858.29,494,381,2334,24407.25,10.46,807
2019-08-22 0:00,1733,802,19704.4,21561.18,506,462,2535,41265.58,16.28,886
2019-08-23 0:00,2225,812,23532.8,16660.89,502,547,3037,40193.69,13.23,968
2019-08-24 0:00,2804,862,19632.04,21412.6,544,525,3666,41044.64,11.2,970
2019-08-25 0:00,2090,698,8858.32,25871.48,507,411,2788,34729.81,12.46,835
2019-08-26 0:00,1460,552,33739.83,16313.59,537,329,2012,50053.41,24.88,822
2019-08-27 0:00,2391,556,9812.02,14418.81,518,397,2947,24230.83,8.22,820
2019-08-28 0:00,2368,701,27527.42,36413.09,514,429,3069,63940.51,20.83,870
2019-08-29 0:00,2372,635,12950.21,32968.96,538,441,3007,45919.17,15.27,897
2019-08-30 0:00,1819,548,12720.95,18126.63,492,388,2367,30847.58,13.03,790
2019-08-31 0:00,3729,1063,22017.66,28105.96,548,545,4792,50123.62,10.46,971
2019-09-01 0:00,3748,850,22051.97,25865.96,527,478,4598,47917.92,10.42,897
2019-09-02 0:00,3381,605,15822.33,28166.46,523,463,3986,43988.8,11.04,890
2019-09-03 0:00,2401,550,18855.24,19512.18,473,393,2951,38367.42,13,793
2019-09-04 0:00,1622,645,67058.54,22793.53,460,387,2267,89852.07,39.63,773
2019-09-05 0:00,1212,485,16272.48,20502.46,382,342,1697,36774.94,21.67,663
2019-09-06 0:00,1010,479,8497.05,20740.8,381,303,1489,29237.86,19.64,620
2019-09-07 0:00,1008,480,9034.26,16053.87,336,323,1488,25088.13,16.86,606
2019-09-08 0:00,1021,426,21585.13,23324.36,309,269,1447,44909.5,31.04,529
2019-09-09 0:00,871,511,50162.38,25841.43,310,248,1382,76003.81,55,512
2019-09-10 0:00,690,462,8753.08,22419.91,327,266,1152,31172.99,27.06,555
2019-09-11 0:00,777,487,6320.07,25886.23,336,275,1264,32206.3,25.48,572
2019-09-12 0:00,716,583,11176.6,27825.92,324,307,1299,39002.52,30.03,584
2019-09-13 0:00,738,549,13493.72,52115.92,343,289,1287,65609.64,50.98,587
2019-09-14 0:00,2264,612,14608.02,21841.01,344,327,2876,36449.04,12.67,615
2019-09-15 0:00,1771,766,8772.43,19289.33,325,304,2537,28061.75,11.06,571
2019-09-16 0:00,860,387,16137.48,22670.97,327,244,1247,38808.44,31.12,527
2019-09-17 0:00,536,535,5500.75,25163.98,319,274,1071,30664.73,28.63,557
2019-09-18 0:00,711,424,10980.36,19097.46,321,246,1135,30077.81,26.5,529
2019-09-19 0:00,664,449,8622.86,66554.03,329,253,1113,75176.89,67.54,542
2019-09-20 0:00,485,397,12936.95,9800.36,282,226,882,22737.31,25.78,474
2019-09-21 0:00,1677,641,9890.81,21726.77,375,354,2318,31617.58,13.64,671
2019-09-22 0:00,1531,556,12596.81,18592.96,372,289,2087,31189.77,14.94,608
2019-09-23 0:00,887,617,12100.08,20269.82,349,302,1504,32369.91,21.52,598
2019-09-24 0:00,779,450,11529.53,26073.66,331,262,1229,37603.19,30.6,544
2019-09-25 0:00,635,435,8806.44,22821.33,321,295,1070,31627.77,29.56,555
2019-09-26 0:00,684,454,15294.72,18954.23,342,278,1138,34248.95,30.1,565
2019-09-27 0:00,544,440,5566.49,16448.33,297,255,984,22014.82,22.37,503
2019-09-28 0:00,1492,528,8934.74,10617.44,351,312,2020,19552.17,9.68,606
2019-09-29 0:00,1759,796,51393.5,23157.21,477,324,2555,74550.71,29.18,736
2019-09-30 0:00,1550,510,11921.13,19416.69,389,310,2060,31337.82,15.21,646
2019-10-01 0:00,2963,606,11231.24,28197.69,487,387,3569,39428.93,11.05,785
2019-10-02 0:00,2664,606,27648.8,10086.71,429,374,3270,37735.51,11.54,738
2019-10-03 0:00,3163,805,14144.17,16240.34,392,393,3968,30384.51,7.66,708
2019-10-04 0:00,2329,992,14369.88,17376.22,407,340,3321,31746.1,9.56,680
2019-10-05 0:00,2737,704,9916.55,9397.26,426,414,3441,19313.81,5.61,772
2019-10-06 0:00,1740,1070,11118.24,42550.01,401,493,2810,53668.25,19.1,808
2019-10-07 0:00,2225,917,16073.62,27702.77,426,418,3142,43776.39,13.93,766
2019-10-08 0:00,2159,1076,14302.71,25976.91,448,460,3235,40279.62,12.45,803
2019-10-09 0:00,4509,891,79275.65,16138.84,652,427,5400,95414.5,17.67,998
2019-10-10 0:00,2963,749,14049.28,13158.67,448,488,3712,27207.96,7.33,849
2019-10-11 0:00,4334,738,8291.06,19939,443,536,5072,28230.05,5.57,910
2019-10-12 0:00,2332,875,14396.44,15798.92,416,415,3207,30195.36,9.42,756
2019-10-13 0:00,2473,618,65095.24,9335.42,480,400,3091,74430.66,24.08,819
2019-10-14 0:00,2934,462,93474.49,17990.44,544,319,3396,111464.93,32.82,802
2019-10-15 0:00,3996,621,209536.11,33601.77,762,397,4617,243137.88,52.66,1081
2019-10-16 0:00,2540,905,107614.68,69941.51,723,484,3445,177556.19,51.54,1130
2019-10-17 0:00,3873,755,128040.6,23092.65,735,437,4628,151133.25,32.66,1071
2019-10-18 0:00,3418,726,89578.77,37611.68,794,519,4144,127190.45,30.69,1231
2019-10-19 0:00,3056,850,92055.88,30790.88,696,526,3906,122846.76,31.45,1144
2019-10-20 0:00,7719,815,248111.33,24846.67,1714,469,8534,272958,31.98,2079
2019-10-21 0:00,2239,872,42299.09,37285.42,682,439,3111,79584.51,25.58,1030
2019-10-22 0:00,2176,1032,59125.78,28251.66,609,511,3208,87377.44,27.24,1004
2019-10-23 0:00,1550,642,44522.75,23290.67,553,394,2192,67813.42,30.94,882
2019-10-24 0:00,1541,669,49519.63,23517.78,546,437,2210,73037.4,33.05,895
2019-10-25 0:00,1745,809,54333.55,27829.62,536,452,2554,82163.17,32.17,897
2019-10-26 0:00,2932,990,60735.73,28887.59,560,471,3922,89623.31,22.85,936
2019-10-27 0:00,2716,883,38480.83,55726.69,515,486,3599,94207.52,26.18,907
2019-10-28 0:00,2718,952,32072.43,42721.63,524,483,3670,74794.07,20.38,912
2019-10-29 0:00,2039,789,45275.46,21487.69,531,456,2828,66763.15,23.61,897
2019-10-30 0:00,1957,753,42423.18,38107.23,491,408,2710,80530.41,29.72,822
2019-10-31 0:00,1884,800,26987.74,39394.41,530,445,2684,66382.15,24.73,877
2019-11-01 0:00,2517,823,31095.17,19431.18,480,450,3340,50526.36,15.13,834
2019-11-02 0:00,3029,914,29992.9,36193.78,504,553,3943,66186.68,16.79,936
2019-11-03 0:00,2276,736,46879.91,36881.11,508,506,3012,83761.01,27.81,938
2019-11-04 0:00,2060,803,32348.76,27908.65,528,487,2863,60257.42,21.05,915
2019-11-05 0:00,2329,692,23667.58,23850.91,522,510,3021,47518.49,15.73,936
2019-11-06 0:00,4081,760,43582.57,20027.65,681,455,4841,63610.22,13.14,1047
2019-11-07 0:00,5197,571,55047.45,17528.83,724,453,5768,72576.27,12.58,1092
2019-11-08 0:00,4012,580,22136.81,18829.08,730,426,4592,40965.89,8.92,1069
2019-11-09 0:00,4220,846,19255.64,19303.87,693,508,5066,38559.51,7.61,1095
2019-11-10 0:00,4227,788,29431.49,35168.33,701,602,5015,64599.81,12.88,1211
2019-11-11 0:00,2684,727,52021.27,26185.5,764,473,3411,78206.78,22.93,1145
2019-11-12 0:00,3063,661,26676.67,22331.64,784,442,3724,49008.31,13.16,1135
2019-11-13 0:00,2951,845,21604.52,20031.43,795,503,3796,41635.95,10.97,1199
2019-11-14 0:00,2087,551,19127.21,21185.72,669,497,2638,40312.93,15.28,1082
2019-11-15 0:00,2467,522,12663.08,13621.69,575,413,2989,26284.77,8.79,914
2019-11-16 0:00,2540,606,10390.76,13175.94,542,542,3146,23566.7,7.49,1000
2019-11-17 0:00,2039,662,16062.07,37547.25,545,513,2701,53609.32,19.85,958
2019-11-18 0:00,2461,605,14354.43,32740.99,599,462,3066,47095.42,15.36,974
2019-11-19 0:00,2387,573,16010.46,28909.25,644,626,2960,44919.7,15.18,1173
2019-11-20 0:00,2427,594,20311.43,26289.56,635,542,3021,46600.99,15.43,1073
2019-11-21 0:00,2005,586,20413.81,20494.23,567,443,2591,40908.04,15.79,921
2019-11-22 0:00,11655,798,88918.58,49321.43,979,837,12453,138240.01,11.1,1559
2019-11-23 0:00,16138,1336,64470.7,38075.74,988,1013,17474,102546.44,5.87,1703
2019-11-24 0:00,19246,1010,71387.82,26574.05,942,929,20256,97961.88,4.84,1608
2019-11-25 0:00,9273,1085,59057.7,24430.52,809,780,10358,83488.22,8.06,1375
2019-11-26 0:00,11258,1000,46851.57,16108.75,815,787,12258,62960.32,5.14,1382
2019-11-27 0:00,11283,941,54128.34,43832.88,849,849,12224,97961.22,8.01,1467
2019-11-28 0:00,9185,1002,54963.58,23353.34,782,834,10187,78316.91,7.69,1386
2019-11-29 0:00,16992,1288,57299.89,38153.18,816,911,18280,95453.08,5.22,1477
2019-11-30 0:00,12286,1194,61816.94,29209.45,876,969,13480,91026.4,6.75,1587
2019-12-01 0:00,15070,1448,53747.91,32329.52,814,976,16518,86077.43,5.21,1529
2019-12-02 0:00,13080,1017,37248.9,34934.9,802,869,14097,72183.81,5.12,1448
2019-12-03 0:00,7181,973,50032.38,36909.52,766,818,8154,86941.9,10.66,1358
2019-12-04 0:00,6584,1100,35851.11,36254.19,760,755,7684,72105.31,9.38,1322
2019-12-05 0:00,9076,1176,138201.57,22352.94,905,805,10252,160554.52,15.66,1512
2019-12-06 0:00,6771,1327,29502.34,31732.11,738,661,8098,61234.45,7.56,1223
2019-12-07 0:00,8050,1316,34491.35,24937.72,727,809,9366,59429.07,6.35,1339
2019-12-08 0:00,9451,1569,48550.78,29296.32,735,938,11020,77847.09,7.06,1423
2019-12-09 0:00,7807,1461,63776.14,49687.68,783,894,9268,113463.82,12.24,1465
2019-12-10 0:00,6508,1368,42310.13,45088.49,791,820,7876,87398.63,11.1,1404
2019-12-11 0:00,6553,1505,49624.99,28825.37,768,776,8058,78450.36,9.74,1332
2019-12-12 0:00,7117,1248,49005.87,26389.1,778,799,8365,75394.96,9.01,1372
2019-12-13 0:00,4800,1074,21922.95,27067.24,742,782,5874,48990.18,8.34,1321
2019-12-14 0:00,5191,1093,31477.04,27303.72,719,845,6284,58780.76,9.35,1392
2019-12-15 0:00,5150,1010,33430.94,20016.01,698,811,6160,53446.95,8.68,1344
2019-12-16 0:00,3988,969,27865.1,41368.22,725,855,4957,69233.32,13.97,1402
2019-12-17 0:00,3029,990,36650.56,21442.5,738,707,4019,58093.06,14.45,1289
2019-12-18 0:00,5144,1111,191825.88,25962.55,884,675,6255,217788.42,34.82,1399
2019-12-19 0:00,4698,1320,82572.57,26459.46,869,796,6018,109032.03,18.12,1467
2019-12-20 0:00,3675,1388,75148.32,25434.38,852,755,5063,100582.7,19.87,1432
2019-12-21 0:00,5118,1715,62644.99,23856.83,861,892,6833,86501.83,12.66,1551
2019-12-22 0:00,6671,1715,41487.1,18968.71,906,1000,8386,60455.81,7.21,1695
2019-12-23 0:00,3489,1094,57177.31,19327.45,888,846,4583,76504.76,16.69,1572
2019-12-24 0:00,3878,1156,52639.24,17773.51,836,839,5034,70412.74,13.99,1486
2019-12-25 0:00,4417,851,48145.05,15492.91,790,740,5268,63637.96,12.08,1382
2019-12-26 0:00,4510,1091,90153.11,21988.87,840,789,5601,112141.98,20.02,1436
2019-12-27 0:00,6179,1217,53071.34,28153.55,870,852,7396,81224.89,10.98,1512
2019-12-28 0:00,4942,1855,27126.49,36587.9,738,866,6797,63714.39,9.37,1413
2019-12-29 0:00,6239,1394,41180.58,40151.9,804,964,7633,81332.49,10.66,1562
2019-12-30 0:00,4274,1064,30944.77,26759.74,751,858,5338,57704.51,10.81,1394
2019-12-31 0:00,4342,1301,27081.12,27085.4,646,861,5643,54166.52,9.6,1321
2020-01-01 0:00,5972,1502,37167.44,24351.75,691,851,7474,61519.19,8.23,1339
2020-01-02 0:00,7028,1762,39222.56,29245.01,802,1095,8790,68467.57,7.79,1640
2020-01-03 0:00,6779,1507,53325.56,35626.99,845,1138,8286,88952.55,10.74,1744
2020-01-04 0:00,9978,2074,83796.66,55940.88,807,1283,12052,139737.55,11.59,1829
2020-01-05 0:00,7943,1685,44612.99,30494.67,844,1153,9628,75107.66,7.8,1770
2020-01-06 0:00,4715,1265,49137.2,60814.11,774,869,5980,109951.31,18.39,1446
2020-01-07 0:00,6094,1988,63795.59,40403.27,841,917,8082,104198.86,12.89,1520
2020-01-08 0:00,4350,1488,43601.08,39165.26,742,888,5838,82766.35,14.18,1411
2020-01-09 0:00,5833,1338,23684.1,31826.5,746,930,7171,55510.6,7.74,1461
2020-01-10 0:00,4679,1348,33457.05,30788.48,726,870,6027,64245.52,10.66,1385
2020-01-11 0:00,5691,1530,40193.83,37577.49,741,998,7221,77771.33,10.77,1541
2020-01-12 0:00,7333,1324,30981.7,28099.79,719,939,8657,59081.49,6.82,1470
2020-01-13 0:00,6184,1414,38487.01,35323.12,726,1023,7598,73810.13,9.71,1544
2020-01-14 0:00,7553,1311,50010.28,31876.19,767,891,8864,81886.46,9.24,1467
2020-01-15 0:00,5630,1162,31145.26,31192.22,779,892,6792,62337.48,9.18,1475
2020-01-16 0:00,3660,853,24029.95,37334.58,690,768,4513,61364.53,13.6,1282
2020-01-17 0:00,3749,1160,29776.01,47520.6,758,823,4909,77296.61,15.75,1358
2020-01-18 0:00,6306,1232,32175.45,49294.64,753,910,7538,81470.09,10.81,1469
2020-01-19 0:00,7230,1173,20896.09,35547.63,799,958,8403,56443.72,6.72,1514
2020-01-20 0:00,11671,1185,29923.2,37709.55,818,929,12856,67632.75,5.26,1505
2020-01-21 0:00,7922,1093,59198.65,36872.08,863,887,9015,96070.73,10.66,1497
2020-01-22 0:00,6680,1283,52717.36,39514.08,839,976,7963,92231.44,11.58,1541
2020-01-23 0:00,8255,1098,133637.92,38948.12,890,1081,9353,172586.04,18.45,1682
2020-01-24 0:00,15073,1479,38101.39,40810.17,797,1143,16552,78911.56,4.77,1693
2020-01-25 0:00,9491,1247,34977.28,22046.15,771,1012,10738,57023.43,5.31,1543
2020-01-26 0:00,10713,1244,41656.21,30927.11,754,993,11957,72583.32,6.07,1526
2020-01-27 0:00,8243,1088,24813.93,41108.02,700,1009,9331,65921.95,7.06,1499
2020-01-28 0:00,6380,1350,53700.38,32939.62,804,971,7730,86640,11.21,1550
2020-01-29 0:00,4863,1134,40659.22,36805.62,760,998,5997,77464.83,12.92,1529
2020-01-30 0:00,4036,848,23676.23,28138.21,711,821,4884,51814.44,10.61,1353
2020-01-31 0:00,4043,1178,43986.5,36950.97,698,817,5221,80937.47,15.5,1329
2020-02-01 0:00,6359,1031,34282.88,36341.61,755,870,7390,70624.49,9.56,1441
2020-02-02 0:00,6034,899,34444.64,43046.21,709,710,6933,77490.84,11.18,1237
2020-02-03 0:00,3461,923,44858.53,46363.79,657,979,4384,91222.33,20.81,1463
2020-02-04 0:00,1992,706,60970.89,24004.5,579,637,2698,84975.39,31.5,1100
2020-02-05 0:00,2203,881,51070.29,83269.82,559,838,3084,134340.11,43.56,1275
2020-02-06 0:00,1694,984,27771.37,86801.47,588,610,2678,114572.84,42.78,1056
2020-02-07 0:00,1942,1123,45027.84,180484.19,566,628,3065,225512.03,73.58,1071
