"DateTime","Primary sales USD","Secondary sales USD"
"2022-03-24 00:00:00",5095563.62,69424795.34
"2022-03-25 00:00:00",7300905.83,58992207.97
"2022-03-26 00:00:00",7560271.72,48096179.86
"2022-03-27 00:00:00",5966851.52,49909626.13
"2022-03-28 00:00:00",4202583.04,49066965.99
"2022-03-29 00:00:00",4252516.41,45331971.86
"2022-03-30 00:00:00",10011491.94,58949039.42
"2022-03-31 00:00:00",5186454.62,66482521.44
"2022-04-01 00:00:00",4153260.88,78577024.95
"2022-04-02 00:00:00",6502907.86,108202797.19
"2022-04-03 00:00:00",11379458.28,117171636.04
"2022-04-04 00:00:00",8601289.71,95889825.37
"2022-04-05 00:00:00",5013042.92,73066468.87
"2022-04-06 00:00:00",4614052.46,54882537.43
"2022-04-07 00:00:00",11960776.89,60174864.13
"2022-04-08 00:00:00",4999567.84,43973471.52
"2022-04-09 00:00:00",5798617.05,47413852.72
"2022-04-10 00:00:00",4240933.92,43597542.95
"2022-04-11 00:00:00",3333891.57,42287773.55
"2022-04-12 00:00:00",3368700.51,42116267.4
"2022-04-13 00:00:00",6470630.55,52610673.61
"2022-04-14 00:00:00",7044330.22,54262495.86
"2022-04-15 00:00:00",4900333.56,43552638.67
"2022-04-16 00:00:00",70578348.53,141871118.33
"2022-04-17 00:00:00",6794789.2,109026484.89
"2022-04-18 00:00:00",10033116.58,94964962.05
"2022-04-19 00:00:00",7246269.77,94376749.31
"2022-04-20 00:00:00",6059376.47,91941541.97
"2022-04-21 00:00:00",6932050.7,96874326.48
"2022-04-22 00:00:00",7693584.32,77998796.83
"2022-04-23 00:00:00",8636594.09,79226803.65
"2022-04-24 00:00:00",10177219.73,90925005.82
"2022-04-25 00:00:00",23938651.85,86138473.09
"2022-04-26 00:00:00",18496798.78,83310787.13
"2022-04-27 00:00:00",11013093.84,72194810.73
"2022-04-28 00:00:00",21542483.2,73445303.55
"2022-04-29 00:00:00",8799962.06,82155862.55
"2022-04-30 00:00:00",6416368.27,93209652.7
"2022-05-01 00:00:00",367046066.03,444091295.12
"2022-05-02 00:00:00",30699244.31,258736934.15
"2022-05-03 00:00:00",14614833.39,132592036.21
"2022-05-04 00:00:00",24903269.91,136345881.52
"2022-05-05 00:00:00",55654315.94,142783390.18
"2022-05-06 00:00:00",18722972.81,105481407.04
"2022-05-07 00:00:00",11074013.81,82994209.62
"2022-05-08 00:00:00",5091135.66,52314632.84
"2022-05-09 00:00:00",6794993.35,76509677.6
"2022-05-10 00:00:00",8254455.15,123006414.21
"2022-05-11 00:00:00",8606016.08,69779722.94
"2022-05-12 00:00:00",6357511.88,57677724.34
"2022-05-13 00:00:00",7423305.03,72031602.32
"2022-05-14 00:00:00",3672857.95,61139856.41
"2022-05-15 00:00:00",3111160.31,32670638.93
"2022-05-16 00:00:00",2710572.75,31361436.64
"2022-05-17 00:00:00",2615930.74,32024221.1
"2022-05-18 00:00:00",3719994.22,35059806.27
"2022-05-19 00:00:00",4033620.83,33583072.22
"2022-05-20 00:00:00",3989443.48,44966905.9
"2022-05-21 00:00:00",3836246.77,30196438.81
"2022-05-22 00:00:00",2924003.06,32431522.06
"2022-05-23 00:00:00",2802946.11,31502875.96
"2022-05-24 00:00:00",2537223.42,26913974.62
"2022-05-25 00:00:00",3542056.65,31806176.77
"2022-05-26 00:00:00",2642753.64,40515983.46
"2022-05-27 00:00:00",2388622.87,31900004.73
"2022-05-28 00:00:00",2681368.91,23860384.34
"2022-05-29 00:00:00",2586369.29,26095376.9
"2022-05-30 00:00:00",1716453,29042000.53
"2022-05-31 00:00:00",3358096.98,38484846.31
"2022-06-01 00:00:00",2331309.09,38523222.47
"2022-06-02 00:00:00",2041866.03,30509155.87
"2022-06-03 00:00:00",3060608.82,34497253.17
"2022-06-04 00:00:00",3383576.9,30745395.46
"2022-06-05 00:00:00",2953693.81,28032471.68
"2022-06-06 00:00:00",3499996.39,32221800.18
"2022-06-07 00:00:00",2345518.3,38367765.95
"2022-06-08 00:00:00",3979863.63,39928815.79
"2022-06-09 00:00:00",2718453.96,31148597.24
"2022-06-10 00:00:00",1918149.3,31860500.43
"2022-06-11 00:00:00",1691849.64,32587055
"2022-06-12 00:00:00",1574502.05,30869343.3
"2022-06-13 00:00:00",2486969.85,37014056.4
"2022-06-14 00:00:00",1712736.29,38149374.53
"2022-06-15 00:00:00",1521775.42,30353339.38
"2022-06-16 00:00:00",1386743.14,28303760.22
"2022-06-17 00:00:00",1140888.78,25361307.21
"2022-06-18 00:00:00",2732646.19,31164008.94
"2022-06-19 00:00:00",1220177.32,36007579.11
"2022-06-20 00:00:00",1599574.48,34309501.4
"2022-06-21 00:00:00",1176113.27,32788253.35
"2022-06-22 00:00:00",1341611.83,33688032.57
"2022-06-23 00:00:00",1130358.11,27520157.34
"2022-06-24 00:00:00",1606379.83,32493904.08
"2022-06-25 00:00:00",2031641,32570242.23
"2022-06-26 00:00:00",1190109.23,34783709.96
"2022-06-27 00:00:00",1377674.14,30774790.18
"2022-06-28 00:00:00",1476720.26,36825159.58
"2022-06-29 00:00:00",1573457.12,27661625.45
"2022-06-30 00:00:00",1199521.94,27591254.85
"2022-07-01 00:00:00",1145421.2,29124905.44
"2022-07-02 00:00:00",682011.5,24563498.31
"2022-07-03 00:00:00",2193097.82,32124424.89
"2022-07-04 00:00:00",2010221.64,27177950.83
"2022-07-05 00:00:00",1364916.52,26563922.06
"2022-07-06 00:00:00",1068350.16,28963954.32
"2022-07-07 00:00:00",1206529.66,32875762.52
"2022-07-08 00:00:00",1024081.72,30325181.4
"2022-07-09 00:00:00",1515561.14,31793910.02
"2022-07-10 00:00:00",899886.66,28401793.15
"2022-07-11 00:00:00",1303927.73,27565726.54
"2022-07-12 00:00:00",1608695.63,29612626.08
"2022-07-13 00:00:00",2745780.67,31311210.73
"2022-07-14 00:00:00",823600.87,26221050.44
"2022-07-15 00:00:00",881010.31,36198686.89
"2022-07-16 00:00:00",985732.87,33828136.25
"2022-07-17 00:00:00",1228900.7,37931259.05
"2022-07-18 00:00:00",1526526.74,36085683.81
"2022-07-19 00:00:00",824037.46,23777449.61
